Date,Tickers,Adj_Close,Volatility
2022-02-22,HAPV3.SA,12.40999984741211,1.201965030511359
2022-02-23,HAPV3.SA,12.100000381469728,1.1719401697441252
2022-02-24,HAPV3.SA,12.050000190734863,1.167097423449109
2022-02-25,HAPV3.SA,12.130000114440918,1.1748457805740533
2022-03-02,HAPV3.SA,12.649999618530272,1.2252101018861916
2022-03-03,HAPV3.SA,12.289999961853027,1.190342494823942
2022-03-04,HAPV3.SA,11.979999542236328,1.1603175416890055
2022-03-07,HAPV3.SA,11.8100004196167,1.1438523520742758
2022-03-08,HAPV3.SA,11.739999771118164,1.1370724703141724
2022-03-09,HAPV3.SA,12.229999542236328,1.1845311807963823
2022-03-10,HAPV3.SA,11.960000038146973,1.1583804985916206
2022-03-11,HAPV3.SA,11.479999542236328,1.1118902634742514
2022-03-14,HAPV3.SA,11.31999969482422,1.0963935492243628
2022-03-15,HAPV3.SA,11.270000457763672,1.0915508952970496
2022-03-16,HAPV3.SA,12.020000457763672,1.1641918126191804
2022-03-17,HAPV3.SA,11.869999885559082,1.1496635737341325
2022-03-18,HAPV3.SA,11.899999618530272,1.1525691845640609
2022-03-21,HAPV3.SA,11.710000038146973,1.1341668594842438
2022-03-22,HAPV3.SA,11.899999618530272,1.1525691845640609
2022-03-23,HAPV3.SA,11.979999542236328,1.1603175416890055
2022-03-24,HAPV3.SA,11.369999885559082,1.1012362955193788
2022-03-25,HAPV3.SA,11.859999656677246,1.1486950060015888
2022-03-28,HAPV3.SA,11.6899995803833,1.1322297240191563
2022-03-29,HAPV3.SA,12.199999809265137,1.181625569966454
2022-03-30,HAPV3.SA,12.020000457763672,1.1641918126191806
2022-03-31,HAPV3.SA,11.84000015258789,1.1467579629042042
2022-04-01,HAPV3.SA,12.350000381469728,1.1961538088515018
2022-04-04,HAPV3.SA,12.329999923706056,1.1942166733864144
2022-04-05,HAPV3.SA,12.050000190734863,1.167097423449109
2022-04-06,HAPV3.SA,11.460000038146973,1.109953220376867
2022-04-07,HAPV3.SA,11.09000015258789,1.0741170455820734
2022-04-08,HAPV3.SA,11.010000228881836,1.066368688457129
2022-04-11,HAPV3.SA,10.710000038146973,1.0373123030547362
2022-04-12,HAPV3.SA,10.640000343322754,1.0305325136623356
2022-04-13,HAPV3.SA,10.420000076293944,1.0092244853848868
2022-04-14,HAPV3.SA,10.399999618530272,1.0072873499197992
2022-04-18,HAPV3.SA,10.380000114440918,1.0053503068224148
2022-04-19,HAPV3.SA,10.600000381469728,1.0266583350998635
2022-04-20,HAPV3.SA,10.5,1.0169728425098314
2022-04-22,HAPV3.SA,10.130000114440918,0.9811366677150379
2022-04-25,HAPV3.SA,10.15999984741211,0.9840422785449663
2022-04-26,HAPV3.SA,9.93000030517578,0.9617657749026768
2022-04-27,HAPV3.SA,9.350000381469728,0.9055901395629788
2022-04-28,HAPV3.SA,9.18000030517578,0.8891248575805459
2022-04-29,HAPV3.SA,8.770000457763672,0.8494145042232805
2022-05-02,HAPV3.SA,8.8100004196167,0.8532886827857528
2022-05-03,HAPV3.SA,8.84000015258789,0.8561942936156811
2022-05-04,HAPV3.SA,8.829999923706055,0.8552257258831374
2022-05-05,HAPV3.SA,8.149999618530273,0.7893645979534072
2022-05-06,HAPV3.SA,8.289999961853027,0.8029242691059113
2022-05-09,HAPV3.SA,8.119999885559082,0.7864589871234787
2022-05-10,HAPV3.SA,8.039999961853027,0.7787106299985344
2022-05-11,HAPV3.SA,7.559999942779541,0.7322204410650165
2022-05-12,HAPV3.SA,7.71999979019165,0.7477171553149052
2022-05-13,HAPV3.SA,8.020000457763672,0.7767735869011495
2022-05-16,HAPV3.SA,8.020000457763672,0.7767735869011495
2022-05-17,HAPV3.SA,6.519999980926514,0.6314917060730365
2022-05-18,HAPV3.SA,6.809999942779541,0.6595795237428856
2022-05-19,HAPV3.SA,6.53000020980835,0.6324602738055802
2022-05-20,HAPV3.SA,6.630000114440918,0.6421457202117606
2022-05-23,HAPV3.SA,6.690000057220459,0.647956988055469
2022-05-24,HAPV3.SA,6.71999979019165,0.6508625988853973
2022-05-25,HAPV3.SA,6.710000038146973,0.649894077336705
2022-05-26,HAPV3.SA,7.059999942779541,0.6837931628502624
2022-05-27,HAPV3.SA,7.150000095367432,0.6925100877077506
2022-05-30,HAPV3.SA,6.96999979019165,0.6750762379927743
2022-05-31,HAPV3.SA,6.71999979019165,0.6508625988853973
2022-06-01,HAPV3.SA,6.639999866485596,0.643114241760453
2022-06-02,HAPV3.SA,6.610000133514404,0.6402086309305245
2022-06-03,HAPV3.SA,6.340000152587891,0.6140579025419114
2022-06-06,HAPV3.SA,5.949999809265137,0.5762845922820303
2022-06-07,HAPV3.SA,5.869999885559082,0.568536235157086
2022-06-08,HAPV3.SA,6.050000190734863,0.5859700848720624
2022-06-09,HAPV3.SA,6.230000019073486,0.6034038884031873
2022-06-10,HAPV3.SA,6.010000228881836,0.5820959063095902
2022-06-13,HAPV3.SA,5.630000114440918,0.5452911637822528
2022-06-14,HAPV3.SA,5.699999809265137,0.5520709531746535
2022-06-15,HAPV3.SA,5.960000038146973,0.5772531600145743
2022-06-17,HAPV3.SA,6.150000095367432,0.595655531278243
2022-06-20,HAPV3.SA,5.849999904632568,0.5665991458758501
2022-06-21,HAPV3.SA,5.71999979019165,0.5540080424558897
2022-06-22,HAPV3.SA,5.539999961853027,0.5365742389247649
2022-06-23,HAPV3.SA,5.489999771118164,0.5317314926297488
2022-06-24,HAPV3.SA,5.559999942779541,0.5385113282060009
2022-06-27,HAPV3.SA,5.539999961853027,0.5365742389247647
2022-06-28,HAPV3.SA,5.21999979019165,0.5055807642411357
2022-06-29,HAPV3.SA,5.269999980926514,0.5104235105361516
2022-06-30,HAPV3.SA,5.46999979019165,0.5297944033485126
2022-07-01,HAPV3.SA,5.619999885559082,0.544322596049709
2022-07-04,HAPV3.SA,6.039999961853027,0.5850015171395185
2022-07-05,HAPV3.SA,6.210000038146973,0.6014667991219511
2022-07-06,HAPV3.SA,6.309999942779541,0.6111522455281315
2022-07-07,HAPV3.SA,6.630000114440918,0.6421457202117605
2022-07-08,HAPV3.SA,6.340000152587891,0.6140579025419114
2022-07-11,HAPV3.SA,6.309999942779541,0.6111522455281315
2022-07-12,HAPV3.SA,6.489999771118164,0.6285860490592564
2022-07-13,HAPV3.SA,6.369999885559082,0.6169635133718399
2022-07-14,HAPV3.SA,6.130000114440918,0.5937184419970066
2022-07-15,HAPV3.SA,5.809999942779541,0.5627249673133776
2022-07-18,HAPV3.SA,5.690000057220459,0.5511024316259611
2022-07-19,HAPV3.SA,5.75,0.5569136994696693
2022-07-20,HAPV3.SA,6.059999942779541,0.5869386064207545
2022-07-21,HAPV3.SA,6.090000152587891,0.5898442634345343
2022-07-22,HAPV3.SA,5.949999809265137,0.5762845922820302
2022-07-25,HAPV3.SA,5.800000190734863,0.5617564457646852
2022-07-26,HAPV3.SA,5.5,0.5327000603622923
2022-07-27,HAPV3.SA,5.860000133514404,0.5675677136083934
2022-07-28,HAPV3.SA,6.130000114440918,0.5937184419970064
2022-07-29,HAPV3.SA,6.159999847412109,0.5966240528269349
2022-08-01,HAPV3.SA,6.119999885559082,0.5927498742644627
2022-08-02,HAPV3.SA,6.440000057220459,0.6237433489480917
2022-08-03,HAPV3.SA,6.539999961853027,0.6334287953542722
2022-08-04,HAPV3.SA,6.599999904632568,0.6392400631979805
2022-08-05,HAPV3.SA,6.449999809265137,0.6247118704967841
2022-08-08,HAPV3.SA,6.829999923706055,0.6615166130241213
2022-08-09,HAPV3.SA,6.480000019073486,0.6276175275105639
2022-08-10,HAPV3.SA,6.849999904632568,0.6634537023053574
2022-08-11,HAPV3.SA,6.599999904632568,0.6392400631979804
2022-08-12,HAPV3.SA,7.71999979019165,0.7477171553149047
2022-08-15,HAPV3.SA,7.980000019073486,0.7728993621548254
2022-08-16,HAPV3.SA,7.840000152587891,0.7593397371861728
2022-08-17,HAPV3.SA,7.610000133514404,0.737063187360032
2022-08-18,HAPV3.SA,7.940000057220459,0.7690251835923533
2022-08-19,HAPV3.SA,7.659999847412109,0.7419058874711965
2022-08-22,HAPV3.SA,7.309999942779541,0.708006801957639
2022-08-23,HAPV3.SA,7.400000095367432,0.7167237268151271
2022-08-24,HAPV3.SA,7.789999961853027,0.7544969908911567
2022-08-25,HAPV3.SA,8.069999694824219,0.781616240828462
2022-08-26,HAPV3.SA,8.0600004196167,0.7806477654636211
2022-08-29,HAPV3.SA,7.670000076293945,0.7428744552037401
2022-08-30,HAPV3.SA,7.550000190734863,0.7312519195163235
2022-08-31,HAPV3.SA,7.28000020980835,0.7051011911277105
2022-09-01,HAPV3.SA,7.510000228881836,0.7273777409538513
2022-09-02,HAPV3.SA,7.860000133514404,0.7612768264674088
2022-09-05,HAPV3.SA,7.840000152587891,0.7593397371861728
2022-09-06,HAPV3.SA,7.809999942779541,0.7564340801723929
2022-09-08,HAPV3.SA,7.949999809265137,0.7699937051410456
2022-09-09,HAPV3.SA,8.130000114440918,0.787427554856022
2022-09-12,HAPV3.SA,8.359999656677246,0.8097040584983114
2022-09-13,HAPV3.SA,7.789999961853027,0.754496990891157
2022-09-14,HAPV3.SA,7.829999923706055,0.758371169453629
2022-09-15,HAPV3.SA,7.679999828338623,0.7438429767524326
2022-09-16,HAPV3.SA,7.449999809265137,0.7215664269262918
2022-09-19,HAPV3.SA,7.78000020980835,0.7535284693424645
2022-09-20,HAPV3.SA,7.889999866485596,0.7641824372973374
2022-09-21,HAPV3.SA,8.109999656677246,0.7854904193909344
2022-09-22,HAPV3.SA,8.319999694824219,0.8058298799358391
2022-09-23,HAPV3.SA,8.199999809265137,0.7942073442484225
2022-09-26,HAPV3.SA,7.900000095367432,0.7651510050298811
2022-09-27,HAPV3.SA,7.940000057220459,0.7690251835923533
2022-09-28,HAPV3.SA,7.75,0.7506228123286847
2022-09-29,HAPV3.SA,7.480000019073486,0.7244720839400717
2022-09-30,HAPV3.SA,7.570000171661377,0.7331890087975598
2022-10-03,HAPV3.SA,8.039999961853027,0.7787106299985337
2022-10-04,HAPV3.SA,8.270000457763672,0.800987226008526
2022-10-05,HAPV3.SA,8.140000343322754,0.7883961225885657
2022-10-06,HAPV3.SA,8.100000381469727,0.7845219440260935
2022-10-07,HAPV3.SA,7.71999979019165,0.7477171553149048
2022-10-10,HAPV3.SA,7.789999961853027,0.7544969908911567
2022-10-11,HAPV3.SA,7.46999979019165,0.7235035162075277
2022-10-13,HAPV3.SA,7.460000038146973,0.7225349946588354
2022-10-14,HAPV3.SA,7.059999942779541,0.683793162850262
2022-10-17,HAPV3.SA,7.210000038146973,0.6983213555514585
2022-10-18,HAPV3.SA,7.590000152587891,0.7351260980787957
2022-10-19,HAPV3.SA,7.360000133514404,0.7128495482526548
2022-10-20,HAPV3.SA,7.409999847412109,0.7176922483638193
2022-10-21,HAPV3.SA,7.449999809265137,0.7215664269262915
2022-10-24,HAPV3.SA,7.210000038146973,0.6983213555514584
2022-10-25,HAPV3.SA,7.0,0.6779818950065536
2022-10-26,HAPV3.SA,6.75,0.6537682558991766
2022-10-27,HAPV3.SA,7.03000020980835,0.6808875520203334
2022-10-28,HAPV3.SA,7.190000057220459,0.6963842662702221
2022-10-31,HAPV3.SA,7.800000190734863,0.7554655586237002
2022-11-01,HAPV3.SA,7.829999923706055,0.7583711694536287
2022-11-03,HAPV3.SA,7.849999904632568,0.7603082587348647
2022-11-04,HAPV3.SA,7.909999847412109,0.766119526578573
2022-11-07,HAPV3.SA,7.590000152587891,0.7351260980787955
2022-11-08,HAPV3.SA,7.579999923706055,0.7341575303462518
2022-11-09,HAPV3.SA,7.389999866485596,0.7157551590825831
2022-11-10,HAPV3.SA,6.380000114440918,0.6179320811043831
2022-11-11,HAPV3.SA,6.289999961853027,0.6092151562468949
2022-11-14,HAPV3.SA,6.400000095367432,0.6198691703856192
2022-11-16,HAPV3.SA,5.699999809265137,0.5520709531746529
2022-11-17,HAPV3.SA,5.5,0.532700060362292
2022-11-18,HAPV3.SA,5.679999828338623,0.5501338638934169
2022-11-21,HAPV3.SA,5.599999904632568,0.5423855067684725
2022-11-22,HAPV3.SA,5.400000095367432,0.5230146139561116
2022-11-23,HAPV3.SA,5.329999923706055,0.5162347783798595
2022-11-24,HAPV3.SA,5.590000152587891,0.5414169852197802
2022-11-25,HAPV3.SA,5.300000190734863,0.5133291675499312
2022-11-28,HAPV3.SA,5.139999866485596,0.497832407116191
2022-11-29,HAPV3.SA,5.190000057220459,0.5026751534112069
2022-11-30,HAPV3.SA,5.199999809265137,0.5036436749598993
2022-12-01,HAPV3.SA,4.909999847412109,0.4755558572900501
2022-12-02,HAPV3.SA,5.230000019073486,0.5065493319736791
2022-12-05,HAPV3.SA,4.989999771118164,0.48330421441499455
2022-12-06,HAPV3.SA,5.03000020980835,0.48717843916131814
2022-12-07,HAPV3.SA,5.119999885559082,0.4958953178349549
2022-12-08,HAPV3.SA,4.980000019073486,0.48233569286630223
2022-12-09,HAPV3.SA,4.730000019073486,0.4581220537589253
2022-12-12,HAPV3.SA,4.519999980926514,0.4377825932140205
2022-12-13,HAPV3.SA,4.389999866485596,0.4251914897940602
2022-12-14,HAPV3.SA,4.539999961853027,0.43971968249525667
2022-12-15,HAPV3.SA,4.630000114440918,0.4484366073527449
2022-12-16,HAPV3.SA,4.590000152587891,0.4445624287902727
2022-12-19,HAPV3.SA,4.590000152587891,0.4445624287902727
2022-12-20,HAPV3.SA,4.900000095367432,0.4745873357413579
2022-12-21,HAPV3.SA,5.119999885559082,0.49589531783495494
2022-12-22,HAPV3.SA,5.090000152587891,0.4929897070050265
2022-12-23,HAPV3.SA,5.28000020980835,0.5113920782686951
2022-12-26,HAPV3.SA,5.179999828338623,0.5017065856786632
2022-12-27,HAPV3.SA,5.010000228881836,0.48524134988008216
2022-12-28,HAPV3.SA,5.21999979019165,0.5055807642411355
2022-12-29,HAPV3.SA,5.079999923706055,0.49202113927248287
2023-01-02,HAPV3.SA,4.639999866485596,0.4494051289014373
2023-01-03,HAPV3.SA,4.510000228881836,0.43681407166532843
2023-01-04,HAPV3.SA,4.579999923706055,0.443593861057729
2023-01-05,HAPV3.SA,4.769999980926514,0.46199623232139764
2023-01-06,HAPV3.SA,4.71999979019165,0.4571534860263817
2023-01-09,HAPV3.SA,4.199999809265137,0.40678911853039174
2023-01-10,HAPV3.SA,4.309999942779541,0.417443132669116
2023-01-11,HAPV3.SA,4.599999904632568,0.4455309503389651
2023-01-12,HAPV3.SA,4.349999904632568,0.42131731123158817
2023-01-13,HAPV3.SA,4.25,0.4116318648254077
2023-01-16,HAPV3.SA,4.119999885559082,0.39904076140544736
2023-01-17,HAPV3.SA,4.150000095367432,0.40194641841922724
2023-01-18,HAPV3.SA,4.210000038146973,0.40775768626293557
2023-01-19,HAPV3.SA,4.369999885559082,0.4232544005128243
2023-01-20,HAPV3.SA,4.380000114440918,0.4242229682453681
2023-01-23,HAPV3.SA,4.230000019073486,0.40969477554417166
2023-01-24,HAPV3.SA,4.480000019073486,0.4339084146515486
2023-01-25,HAPV3.SA,4.579999923706055,0.4435938610577291
2023-01-26,HAPV3.SA,4.440000057220459,0.4300342360890764
2023-01-27,HAPV3.SA,4.599999904632568,0.44553095033896517
2023-01-30,HAPV3.SA,4.699999809265137,0.45521639674514564
2023-01-31,HAPV3.SA,5.150000095367432,0.498800974848735
2023-02-01,HAPV3.SA,5.050000190734863,0.4891155284425545
2023-02-02,HAPV3.SA,5.110000133514404,0.49492679628626285
2023-02-03,HAPV3.SA,4.630000114440918,0.4484366073527451
2023-02-06,HAPV3.SA,4.599999904632568,0.4455309503389652
2023-02-07,HAPV3.SA,4.650000095367432,0.4503736966339812
2023-02-08,HAPV3.SA,4.480000019073486,0.4339084146515486
2023-02-09,HAPV3.SA,4.489999771118164,0.43487693620024087
2023-02-10,HAPV3.SA,4.539999961853027,0.4397196824952569
2023-02-13,HAPV3.SA,4.579999923706055,0.44359386105772913
2023-02-14,HAPV3.SA,4.579999923706055,0.44359386105772913
2023-02-15,HAPV3.SA,4.929999828338623,0.47749294657128655
2023-02-16,HAPV3.SA,5.130000114440918,0.49686388556749894
2023-02-17,HAPV3.SA,5.090000152587891,0.49298970700502676
2023-02-22,HAPV3.SA,4.940000057220459,0.4784615143038303
2023-02-23,HAPV3.SA,4.829999923706055,0.467807500165106
2023-02-24,HAPV3.SA,4.75,0.4600591430401616
2023-02-27,HAPV3.SA,4.550000190734863,0.44068825022780067
2023-02-28,HAPV3.SA,4.489999771118164,0.434876936200241
2023-03-01,HAPV3.SA,3.0199999809265137,0.29250075856975927
2023-03-02,HAPV3.SA,2.9200000762939453,0.2828153121635788
2023-03-03,HAPV3.SA,2.680000066757202,0.2595702176968199
2023-03-06,HAPV3.SA,2.720000028610229,0.26344439625929206
2023-03-07,HAPV3.SA,2.680000066757202,0.2595702176968199
2023-03-08,HAPV3.SA,2.9200000762939453,0.2828153121635788
2023-03-09,HAPV3.SA,1.940000057220459,0.18789784501530718
2023-03-10,HAPV3.SA,2.470000028610229,0.23923075715191514
2023-03-13,HAPV3.SA,2.5,0.24213639107376936
2023-03-14,HAPV3.SA,2.4800000190734863,0.24019930179253327
2023-03-15,HAPV3.SA,2.5199999809265137,0.24407348035500545
2023-03-16,HAPV3.SA,2.640000104904175,0.25569603913434774
2023-03-17,HAPV3.SA,2.369999885559082,0.229545287653809
2023-03-20,HAPV3.SA,2.180000066757202,0.21114293948206608
2023-03-21,HAPV3.SA,2.220000028610229,0.21501711804453824
2023-03-22,HAPV3.SA,2.2100000381469727,0.21404857340392025
2023-03-23,HAPV3.SA,2.069999933242798,0.20048892534334184
2023-03-24,HAPV3.SA,2.25,0.21792275196639244
2023-03-27,HAPV3.SA,2.220000028610229,0.21501711804453824
2023-03-28,HAPV3.SA,2.630000114440918,0.2547274944937297
2023-03-29,HAPV3.SA,2.759999990463257,0.26731857482176435
2023-03-30,HAPV3.SA,2.799999952316284,0.27119275338423654
2023-03-31,HAPV3.SA,2.619999885559082,0.25375892676118594
2023-04-03,HAPV3.SA,2.450000047683716,0.23729366787067913
2023-04-04,HAPV3.SA,2.4800000190734863,0.24019930179253324
2023-04-05,HAPV3.SA,2.359999895095825,0.22857674301319092
2023-04-06,HAPV3.SA,2.369999885559082,0.22954528765380894
2023-04-10,HAPV3.SA,2.3499999046325684,0.22760819837257285
2023-04-11,HAPV3.SA,2.650000095367432,0.25666458377496576
2023-04-12,HAPV3.SA,2.680000066757202,0.25957021769681987
2023-04-13,HAPV3.SA,2.640000104904175,0.2556960391343477
2023-04-14,HAPV3.SA,2.5999999046325684,0.2518218374799498
2023-04-17,HAPV3.SA,2.539999961853028,0.24601056963624154
2023-04-18,HAPV3.SA,2.400000095367432,0.23245094466758887
2023-04-19,HAPV3.SA,2.359999895095825,0.22857674301319092
2023-04-20,HAPV3.SA,2.5899999141693115,0.2508532928393317
2023-04-24,HAPV3.SA,2.609999895095825,0.2527903821205678
2023-04-25,HAPV3.SA,2.559999942779541,0.24794765891747755
2023-04-26,HAPV3.SA,2.490000009536743,0.2411678464331512
2023-04-27,HAPV3.SA,2.559999942779541,0.24794765891747755
2023-04-28,HAPV3.SA,2.759999990463257,0.26731857482176424
2023-05-02,HAPV3.SA,2.789999961853028,0.27022420874361847
2023-05-03,HAPV3.SA,2.7699999809265137,0.2682871194623823
2023-05-04,HAPV3.SA,2.8399999141693115,0.27506693194670867
2023-05-05,HAPV3.SA,2.930000066757202,0.2837838568041968
2023-05-08,HAPV3.SA,2.9200000762939453,0.28281531216357875
2023-05-09,HAPV3.SA,2.880000114440918,0.27894113360110656
2023-05-10,HAPV3.SA,3.0199999809265137,0.29250075856975927
2023-05-11,HAPV3.SA,3.069999933242798,0.29734348177284947
2023-05-12,HAPV3.SA,3.119999885559082,0.30218620497593973
2023-05-15,HAPV3.SA,3.150000095367432,0.3050918619897196
2023-05-16,HAPV3.SA,3.4100000858306885,0.3302740457377145
2023-05-17,HAPV3.SA,3.4800000190734863,0.33705385822204087
2023-05-18,HAPV3.SA,3.670000076293945,0.35545622948570943
2023-05-19,HAPV3.SA,3.609999895095825,0.34964493855007545
2023-05-22,HAPV3.SA,3.700000047683716,0.3583618634075636
2023-05-23,HAPV3.SA,3.650000095367432,0.3535191402044734
2023-05-24,HAPV3.SA,3.549999952316284,0.34383367070636717
2023-05-25,HAPV3.SA,3.940000057220459,0.38160695787432247
2023-05-26,HAPV3.SA,3.900000095367432,0.37773277931185034
2023-05-29,HAPV3.SA,3.900000095367432,0.37773277931185034
2023-05-30,HAPV3.SA,4.059999942779541,0.39322949356173903
2023-05-31,HAPV3.SA,3.990000009536743,0.38644968107741273
2023-06-01,HAPV3.SA,4.099999904632568,0.3971036721242112
2023-06-02,HAPV3.SA,4.119999885559082,0.3990407614054473
2023-06-05,HAPV3.SA,4.159999847412109,0.4029149399679195
2023-06-06,HAPV3.SA,4.349999904632568,0.4213173112315881
2023-06-07,HAPV3.SA,4.239999771118164,0.41066329709286387
2023-06-09,HAPV3.SA,4.239999771118164,0.41066329709286387
2023-06-12,HAPV3.SA,4.119999885559082,0.3990407614054473
2023-06-13,HAPV3.SA,3.9700000286102295,0.3845125917961766
2023-06-14,HAPV3.SA,4.300000190734863,0.41647461112042355
2023-06-15,HAPV3.SA,4.460000038146973,0.43197132537031235
2023-06-16,HAPV3.SA,4.349999904632568,0.4213173112315881
2023-06-19,HAPV3.SA,4.28000020980835,0.41453752183918746
2023-06-20,HAPV3.SA,4.199999809265137,0.4067891185303916
2023-06-21,HAPV3.SA,4.190000057220459,0.4058205969816993
2023-06-22,HAPV3.SA,4.230000019073486,0.40969477554417144
2023-06-23,HAPV3.SA,4.329999923706055,0.4193802219503519
2023-06-26,HAPV3.SA,4.110000133514404,0.3980722398567549
2023-06-27,HAPV3.SA,4.079999923706055,0.395166582842975
2023-06-28,HAPV3.SA,4.139999866485596,0.4009778506866833
2023-06-29,HAPV3.SA,4.199999809265137,0.40678911853039157
2023-06-30,HAPV3.SA,4.380000114440918,0.42422296824536787
2023-07-03,HAPV3.SA,4.420000076293945,0.42809714680784006
2023-07-04,HAPV3.SA,4.320000171661377,0.4184117004016596
2021-12-01,MGLU3.SA,6.880000114440918,0.666359359319137
2021-12-02,MGLU3.SA,6.760000228881836,0.6547368236317205
2021-12-03,MGLU3.SA,7.050000190734863,0.6828246413015696
2021-12-06,MGLU3.SA,7.300000190734863,0.7070382804089466
2021-12-07,MGLU3.SA,7.619999885559082,0.738031708908724
2021-12-08,MGLU3.SA,6.809999942779541,0.659579523742885
2021-12-09,MGLU3.SA,6.28000020980835,0.6082466346982027
2021-12-10,MGLU3.SA,6.369999885559082,0.6169635133718394
2021-12-13,MGLU3.SA,6.050000190734863,0.5859700848720618
2021-12-14,MGLU3.SA,5.739999771118164,0.5559451317371251
2021-12-15,MGLU3.SA,6.170000076293945,0.5975926205594784
2021-12-16,MGLU3.SA,6.400000095367432,0.6198691703856192
2021-12-17,MGLU3.SA,6.659999847412109,0.6450513310416884
2021-12-20,MGLU3.SA,6.329999923706055,0.6130893348093671
2021-12-21,MGLU3.SA,6.420000076293945,0.6218062596668553
2021-12-22,MGLU3.SA,6.159999847412109,0.5966240528269346
2021-12-23,MGLU3.SA,6.199999809265137,0.6004982313894068
2021-12-27,MGLU3.SA,6.78000020980835,0.6566739129129564
2021-12-28,MGLU3.SA,6.829999923706055,0.661516613024121
2021-12-29,MGLU3.SA,6.760000228881836,0.6547368236317204
2021-12-30,MGLU3.SA,7.21999979019165,0.6992898771001506
2022-01-03,MGLU3.SA,6.71999979019165,0.6508625988853968
2022-01-04,MGLU3.SA,6.610000133514404,0.6402086309305239
2022-01-05,MGLU3.SA,6.420000076293945,0.6218062596668553
2022-01-06,MGLU3.SA,6.25,0.6053409776844229
2022-01-07,MGLU3.SA,6.21999979019165,0.602435320670643
2022-01-10,MGLU3.SA,5.739999771118164,0.5559451317371252
2022-01-11,MGLU3.SA,5.869999885559082,0.5685362351570856
