Date,"ITUB3.SA,","VALE3.SA,"
2009-03-04,0.8345079781191822,1.0718033371559577
2009-03-05,0.8219499949737711,1.0236065419304134
2009-03-06,0.8440361712335392,0.99672148126075
2009-03-09,0.8137212201565913,0.9737706820139228
2009-03-10,0.8565170511879932,1.0459015336007618
2009-03-11,0.8652789903547934,1.0563934165381361
2009-03-12,0.8757933173549538,1.0380327511835172
2009-03-13,0.8823653572646147,1.0104916882586958
2009-03-16,0.8841181198400937,1.0059016192593806
2009-03-17,0.9261770204947402,1.0311476152380978
2009-03-18,0.9327495288320496,1.0209837658747491
2009-03-19,0.9331871339413587,1.0426228201828327
2009-03-20,0.9156624124379907,1.0278687071414896
2009-03-23,0.9638555605219297,1.0924588747780022
2009-03-24,0.9949614985262798,1.0527869291177532
2009-03-25,0.9634166438152046,1.055737608961657
2009-03-26,0.9726170312610813,1.0849177365774247
2009-03-27,0.9476450596294345,1.0573771279028543
2009-03-30,0.9375685251096426,0.9977049979467894
2009-03-31,0.9437023041112865,1.0163933724109688
2009-04-01,0.9600084579296231,1.032786939500616
2009-04-02,0.9863104830266649,1.100655755662165
2009-04-03,1.0003388605609873,1.1131146719716178
2009-04-06,1.0209413390866242,1.0839344145700642
2009-04-07,1.0213788505104036,1.0603278726396512
2009-04-08,1.0104200793572649,1.068852332847589
2009-04-09,1.0345300504299837,1.1377046656951775
2009-04-13,1.0292697953074228,1.1672131513494355
2009-04-14,1.0152419798862786,1.1681967978212608
2009-04-15,1.007351409831378,1.1767215176007704
2009-04-16,1.0253246976510317,1.1841935448703216
2009-04-17,1.012611852324998,1.1745446206127872
2009-04-20,0.9994614955751852,1.1272967541613226
2009-04-22,0.9819267497201375,1.1406058971546293
2009-04-23,1.0038447604540635,1.1728807668367218
2009-04-24,1.0200636930442333,1.1948411707508535
2009-04-27,0.9972693478653328,1.1615679888031218
2009-04-28,1.0169962414302331,1.1412714386650558
2009-04-29,1.0682831667620227,1.1648953069978951
2009-04-30,1.0779283731029967,1.2004981438036904
2009-05-04,1.1157324517400071,1.3309289651244842
2009-05-05,1.127136697586951,1.3209472701117366
2009-05-06,1.1183646403829413,1.3309289651244842
2009-05-07,1.0674896503253182,1.2810189326313148
2009-05-08,1.061349313336594,1.299319507167032
2009-05-11,1.0473157830981372,1.3033122370864456
2009-05-12,1.0438066978970502,1.2683752013626484
2009-05-13,1.0196847350765272,1.2177998869306246
2009-05-14,1.0258259152350189,1.2257854765552374
2009-05-15,1.003896287495408,1.2177998869306246
2009-05-18,1.0525781929878815,1.2976555236051805
2009-05-19,1.0512622860374738,1.307637607975286
2009-05-20,1.0872249755878929,1.3116302081089135
2009-05-21,1.0696827348904678,1.2583931169925429
2009-05-22,1.0955579287141182,1.256063981277623
2009-05-25,1.085033296305689,1.267377018882795
2009-05-26,1.1183646403829415,1.2936631830431253
2009-05-27,1.1183646403829415,1.2593915590439684
2009-05-28,1.1394164347091023,1.2903353457052082
2009-05-29,1.1341535563917093,1.2650480129536612
2009-06-01,1.1500373758420808,1.3276011277865671
2009-06-02,1.1408225608246276,1.2823498858663813
2009-06-03,1.1193227622953592,1.2291126649642248
2009-06-04,1.140382800948135,1.2570620339716907
2009-06-05,1.1333634126340744,1.2703714365365693
2009-06-08,1.1535458989299892,1.2776914846507559
2009-06-09,1.125465066680207,1.278024125620183
2009-06-10,1.1280974426942008,1.2893376823684988
2009-06-12,1.1539864082907196,1.2816844741417412
2009-06-15,1.1101081346489654,1.2563966222470504
2009-06-16,1.109669030571181,1.2344368672618484
2009-06-17,1.096506119960386,1.22478742386117
2009-06-18,1.0903624102925922,1.2174671161754116
2009-06-19,1.1162500642916948,1.216136162940345
2009-06-22,1.0877303153351876,1.150255470341094
2009-06-23,1.088168763614264,1.1595718834149875
2009-06-24,1.0925563380275094,1.1332859788262293
2009-06-25,1.095628005490347,1.1712174322038005
2009-06-26,1.101332423709297,1.1512535230351615
2009-06-29,1.1188834708465154,1.1615679888031223
2009-06-30,1.1101081346489656,1.1479262048403884
2009-07-01,1.1128288561174826,1.1522513161576569
2009-07-02,1.1172198032097975,1.1429354222269075
2009-07-03,1.1106344599549167,1.1372787087456426
2009-07-06,1.1106344599549167,1.1169821586075765
2009-07-07,1.0882468036605184,1.0610827067708222
2009-07-08,1.0755155959706602,1.0833761410117388
2009-07-09,1.0755155959706602,1.0833761410117388
2009-07-10,1.0623456589451363,1.0813795164804603
2009-07-13,1.0706872311400955,1.0813795164804603
2009-07-14,1.0632244292138835,1.072062973620781
2009-07-15,1.0882468036605182,1.155246382740361
2009-07-16,1.1018549079085294,1.157242228556924
2009-07-17,1.1062445434034283,1.1562446950060004
2009-07-20,1.1391683554264107,1.2004981438036908
2009-07-21,1.1501432404906606,1.2141397979806385
2009-07-22,1.1536555109997582,1.1895178769537318
2009-07-23,1.17648255242853,1.2144728283074235
2009-07-24,1.1896522083974646,1.2244545233201711
2009-07-27,1.1848232814537216,1.2327728836999972
2009-07-28,1.175604344272961,1.2291126649642248
2009-07-29,1.1839448859270931,1.2028272795186106
2009-07-30,1.1979934058503046,1.217799886930625
2009-07-31,1.1874571564361904,1.2327728836999972
2009-08-03,1.202916205694824,1.267044507699154
2009-08-04,1.2033554034581382,1.2650480129536614
2009-08-05,1.2292679778081455,1.267044507699154
2009-08-06,1.2336590185859901,1.249409604459649
2009-08-07,1.256057355030776,1.2627191368103134
2009-08-10,1.2687935280537093,1.2593915590439684
2009-08-11,1.2472742429342598,1.2274490707597312
2009-08-12,1.2468339209445891,1.2387618487933312
2009-08-13,1.2235576574008233,1.2707043370775684
2009-08-14,1.2253136052843125,1.2810189326313148
2009-08-17,1.1638285416151581,1.22778197130073
2009-08-18,1.1989635195105257,1.2211273349111837
2009-08-19,1.2165314300430934,1.2204620529723296
2009-08-20,1.2340984974058935,1.2301109772298642
2009-08-21,1.242881890558999,1.2477457506835834
2009-08-24,1.2526016705816276,1.2627191368103134
2009-08-25,1.2680655914878065,1.2537349753484894
2009-08-26,1.3255046581850645,1.2504075273679303
2009-08-27,1.30341389133434,1.2427547084985306
2009-08-28,1.29634466231847,1.260722382493249
2009-08-31,1.2830892840898442,1.2204620529723298
2009-09-01,1.2350482813061663,1.2164689336955585
2009-09-02,1.2301865644270225,1.1981688783029851
2009-09-03,1.2301865644270225,1.2138071570112117
2009-09-04,1.2851308791534415,1.2344368672618489
2009-09-08,1.2929096823713897,1.2743645558133407
2009-09-09,1.3177084294585897,1.269373513628288
2009-09-10,1.3128464315228565,1.2926647409917003
2009-09-11,1.3177084294585897,1.277691484650756
2009-09-14,1.3128464315228565,1.2943283351961938
2009-09-15,1.3342417706864902,1.3136265730686207
2009-09-16,1.3288927016817575,1.3392470659327387
2009-09-17,1.3322960159197939,1.3226103451730868
2009-09-18,1.341535001803914,1.3305965837266296
2009-09-21,1.3318095069639724,1.3535546509774707
2009-09-22,1.3468827592112307,1.3898221207931907
2009-09-23,1.3439658602434859,1.376180207044671
2009-09-24,1.3274333621853527,1.3522236977424045
2009-09-25,1.322571926362798,1.353887291946898
2009-09-28,1.3391042370498718,1.37651310758567
2009-09-29,1.3682774425761564,1.3642020172864306
2009-09-30,1.3930766580910048,1.3705238829207638
2009-10-01,1.39560579265125,1.3325924295431923
2009-10-02,1.3951196584375476,1.3628709342655778
2009-10-05,1.405820794383964,1.3808384784745102
2009-10-06,1.4179823940531417,1.3934824693147487
2009-10-07,1.3620406094918238,1.4270886815892654
2009-10-08,1.391226930992269,1.4473853615131176
2009-10-09,1.3887942925276322,1.4547054096273042
2009-10-13,1.3873362646286436,1.4407309846951433
2009-10-14,1.4204137209203622,1.5072768294474628
2009-10-15,1.411658714482761,1.5235809092376875
2009-10-16,1.4106863523698263,1.5219674123465763
2009-10-19,1.4199277740777192,1.5677106721813538
2009-10-20,1.3581497557571391,1.539457604434731
2009-10-21,1.3766340981414003,1.5508932896076393
2009-10-22,1.4106863523698265,1.5781371430826017
2009-10-23,1.4009564543099884,1.550893289607639
2009-10-26,1.4058207943839645,1.5606470807802328
2009-10-27,1.381012022945085,1.5017866311295902
2009-10-28,1.3129103250541243,1.436535529378053
2009-10-29,1.3766340981414007,1.5640106092092902
2009-10-30,1.3129103250541243,1.50683179398739
2009-11-03,1.3675133433957838,1.5640106092092902
2009-11-04,1.3918459112871109,1.57880969302547
2009-11-05,1.3869799785591297,1.5855370094551564
2009-11-06,1.3942794866070445,1.5754465539537705
2009-11-09,1.4113132959346943,1.6295983752896195
2009-11-10,1.4171534644862047,1.6117721678016026
2009-11-11,1.4332133190469147,1.6087450441297655
2009-11-12,1.4108260374946353,1.550556755064633
2009-11-13,1.4356452080273134,1.5774645931397335
2009-11-16,1.4448917824393408,1.6403617700912314
2009-11-17,1.4444061166532869,1.6618875214081676
2009-11-18,1.4444061166532869,1.6332984382616826
2009-11-19,1.4302939842553974,1.6369983714479601
2009-11-23,1.4551124989893676,1.654488303964543
2009-11-24,1.448785821482036,1.6639058201657027
2009-11-25,1.4633851186344549,1.6918223533693195
2009-11-26,1.4429460276726445,1.6413705950055342
2009-11-27,1.4672785955639716,1.6682780437232767
2009-11-30,1.4560857042720696,1.648770331592303
2009-12-01,1.489775770242609,1.6783683694388765
2009-12-02,1.5063286917462209,1.6649146450800052
2009-12-03,1.504381812753168,1.6464156280775482
2009-12-04,1.4970785572840646,1.6161445211449625
2009-12-07,1.5165535304595552,1.6188357592027236
2009-12-08,1.5141178940579676,1.604372301429048
2009-12-09,1.4995133505158844,1.6211896840027626
2009-12-10,1.5141178940579676,1.648097522077863
2009-12-11,1.518499097855192,1.6615515060083061
2009-12-14,1.5092499002483326,1.6911496736406657
2009-12-15,1.5141178940579674,1.689131634454703
2009-12-16,1.5184990978551918,1.6803865384106256
2009-12-17,1.4688412701996543,1.6282527562607394
2009-12-18,1.470301359180297,1.624553342217606
2009-12-21,1.470301359180297,1.619171774602586
2009-12-22,1.470301359180297,1.649779156506606
2009-12-23,1.4459590479938793,1.6719777173379826
2009-12-24,1.4459590479938793,1.6719777173379826
2009-12-28,1.4483937475401698,1.6750051005813915
2009-12-29,1.470301359180297,1.6702964722665976
2009-12-30,1.470301359180297,1.6702964722665976
2010-01-04,1.519885831066066,1.7318477706176436
2010-01-05,1.5223334592154574,1.7479923436769178
2010-01-06,1.5223334592154574,1.784990896824976
2010-01-07,1.5076483461178174,1.7923903738401725
2010-01-08,1.4905157922418457,1.8098800467851832
2010-01-11,1.4684894810355666,1.804498608955949
2010-01-12,1.4831740320200284,1.799453446098149
2010-01-13,1.4826836819574885,1.8216521367153116
2010-01-14,1.4562519024017884,1.8213157319580915
2010-01-15,1.4635937563091352,1.7977711627404767
2010-01-18,1.4635937563091352,1.8229973663868344
2010-01-19,1.4586994368656496,1.848223440247406
2010-01-20,1.4195380422740964,1.7977711627404767
2010-01-21,1.3852747145472173,1.7355475740181345
2010-01-22,1.411217268266734,1.6988852958415106
2010-01-26,1.4073019626087933,1.6645784998943574
2010-01-27,1.4024067999955403,1.6417068699769686
2010-01-28,1.4146443786293186,1.6406977854910942
2010-01-29,1.4244344227992354,1.6450703984060258
2010-02-01,1.4397131274131632,1.6948492174695848
2010-02-02,1.4544028311017594,1.6948492174695848
2010-02-03,1.438732989401262,1.6911496736406653
2010-02-04,1.4274694592199533,1.599663543328468
2010-02-05,1.3931918912925572,1.586209429612239
2010-02-08,1.3638094859784142,1.5976457637140775
2010-02-09,1.4103301599858418,1.6312797501467906
2010-02-10,1.4201250758033037,1.6329619037186773
2010-02-11,1.4054350910581186,1.6713054269666863
2010-02-12,1.4348155289761377,1.6598694822222058
2010-02-17,1.467625887822633,1.7254568589451769
2010-02-18,1.4690936590167123,1.7547191409634604
2010-02-19,1.4661567113456082,1.749000909019648
2010-02-22,1.4352984778818303,1.715366663015363
2010-02-23,1.4006414835590797,1.689131634454703
2010-02-24,1.3981647192099462,1.6951860115841633
2010-02-25,1.4006414835590797,1.7052759479424056
2010-02-26,1.4308422319753022,1.696868035370264
2010-03-01,1.4314367603468876,1.714357838101061
2010-03-02,1.4433240487850532,1.7486650234055723
2010-03-03,1.4586805123886466,1.744965220005081
2010-03-04,1.461156246196953,1.7691818200224203
2010-03-05,1.4710604930275948,1.8263608948158923
2010-03-08,1.461156246196953,1.812907430028593
2010-03-09,1.4710604930275948,1.8263608948158923
2010-03-10,1.4760150522666884,1.8028167149556351
2010-03-11,1.4760150522666884,1.779272924452736
2010-03-12,1.4656135226443074,1.7691818200224203
2010-03-15,1.4735383816030845,1.779272924452736
2010-03-16,1.4745290123943142,1.8236703056870616
2010-03-17,1.4656135226443074,1.8256880853014523
2010-03-18,1.4562029048697454,1.8078622671707933
2010-03-19,1.4487735486776423,1.788353776325104
2010-03-22,1.4631361961819955,1.8125705061282296
2010-03-23,1.4611562461969525,1.8768130425370364
2010-03-24,1.4274750803517362,1.873449903465337
2010-03-25,1.4462960348442713,1.8599957897491077
2010-03-26,1.4611562461969527,1.8768130425370362
2010-03-29,1.480471391858746,1.9188562393997506
2010-03-30,1.480967644109658,1.932310093544408
2010-03-31,1.4948367562434612,1.922219638043022
2010-04-01,1.5112877478907405,1.9417277395313537
2010-04-05,1.5207016446588426,1.9363468208452634
2010-04-06,1.5107909335266503,1.9336555827875024
2010-04-07,1.5033588604541857,1.9531638140616199
2010-04-08,1.5211966789978684,1.9911702836234788
2010-04-09,1.541017913891194,1.99419792643846
2010-04-12,1.531106359589234,1.9804077973223686
2010-04-13,1.5360623241112734,1.9962158358386368
2010-04-14,1.540521661640282,2.013033737555495
2010-04-15,1.5330892138256982,2.010379748018306
2010-04-16,1.4865123285004402,1.9826031238919588
2010-04-19,1.4706557715392166,1.9477135897658246
2010-04-20,1.4939439331452564,1.9206157453000723
2010-04-22,1.4761071451424004,1.927389914398492
2010-04-23,1.48403443992495,1.910453518259048
2010-04-26,1.48651232850044,1.90266234774181
2010-04-27,1.4196177686598852,1.8057846563090734
2010-04-28,1.4364655185255168,1.793590373217202
2010-04-29,1.461737190166729,1.8427074145581281
2010-04-30,1.4716456528462083,1.7986716165235002
2010-05-03,1.4410123583392813,1.7512489286183412
2010-05-04,1.4078011191111264,1.6719856342709274
2010-05-05,1.4251496181330965,1.7136498566386253
2010-05-06,1.3884673300289196,1.6892605117401671
2010-05-07,1.3929289160106415,1.683502305774278
2010-05-10,1.4424994287524824,1.7549749487475979
2010-05-11,1.4325852512556905,1.7380384228223678
2010-05-12,1.4370467435518826,1.7319409568119672
2010-05-13,1.4028427187653145,1.70687490882549
2010-05-14,1.3879721083188346,1.6564039421653818
2010-05-17,1.3869809154144268,1.6306600230188115
2010-05-18,1.3770661758044564,1.5717202742529444
2010-05-19,1.2987460098161823,1.5412343718445873
2010-05-20,1.2665238087252517,1.4853436805483855
2010-05-21,1.308659625199796,1.5852701698792155
2010-05-24,1.3136159644639542,1.568671995497995
2010-05-25,1.2739594418478457,1.5825598533109178
2010-05-26,1.2987460098161823,1.5740915903483028
2010-05-27,1.3270007224091194,1.6733407276621837
2010-05-28,1.3374097468738775,1.6580979062437913
2010-05-31,1.3626910681246505,1.6936646626010887
2010-06-01,1.3508874408645222,1.6570810346107592
2010-06-02,1.358326727722775,1.6919705687368933
2010-06-04,1.3389859122258394,1.6120296628009585
2010-06-07,1.3052623068356612,1.5615583067834924
2010-06-08,1.334026293968141,1.578156351378927
2010-06-09,1.3141898820190014,1.583914816916388
2010-06-10,1.3370024958761966,1.6127070148179077
2010-06-11,1.3622946846484167,1.6323534679540774
2010-06-14,1.3518791958821081,1.633370080015538
2010-06-15,1.3761801917499206,1.6567426830667498
2010-06-16,1.385106361650315,1.6360796178691197
2010-06-17,1.372212796937457,1.6072874199676002
2010-06-18,1.373700804205955,1.5893344117666959
2010-06-21,1.373700804205955,1.641838213192367
2010-06-22,1.373700804205955,1.6259176503996675
2010-06-23,1.361302461203182,1.6459028444372046
2010-06-24,1.3384895662893976,1.6089815138317953
2010-06-25,1.358326727722775,1.6286279669679653
2010-06-28,1.3637822234892665,1.5981418049880363
2010-06-29,1.3042710202457235,1.5209106964772552
2010-06-30,1.279475833208653,1.4785691220926085
2010-07-01,1.3396092957405776,1.485004550289661
2010-07-02,1.3396092957405776,1.4775530291742922
2010-07-05,1.3123201999024354,1.4565516124326525
2010-07-06,1.3445706940233406,1.4748431019633523
2010-07-07,1.4041085039573231,1.5104094689632919
2010-07-08,1.4289166195974947,1.515490842055376
2010-07-12,1.4368548755870214,1.4826334937658747
2010-07-13,1.4388390414209018,1.4958439995618484
2010-07-14,1.4438008144457837,1.4961831298205739
2010-07-15,1.430404907922582,1.4843270684869263
2010-07-16,1.3936901109395934,1.451470239340569
2010-07-19,1.4130395455052631,1.4921182390041645
2010-07-20,1.428420367346583,1.5764629064436626
2010-07-21,1.4313971313678169,1.5856089107805844
2010-07-22,1.4730728582059198,1.6191433515154627
2010-07-23,1.478530789796184,1.6316763755087016
2010-07-26,1.478530789796184,1.6323534679540785
2010-07-27,1.4839882529587993,1.6259176503996684
2010-07-28,1.498377319782533,1.6547101078727602
2010-07-29,1.501850898167857,1.6394671566685817
2010-07-30,1.5033385306942366,1.644547880831736
2010-08-02,1.5064163814020353,1.7116170218730649
2010-08-03,1.473160266805146,1.709584836036432
2010-08-04,1.441890941236969,1.7082296128593901
2010-08-05,1.4523150490720116,1.7156823020468324
2010-08-06,1.4667086128011717,1.7133105965941162
2010-08-09,1.4691914667097368,1.7177146176692513
2010-08-10,1.4696867821053514,1.6936646626010903
2010-08-11,1.4396692825852555,1.6364184885562745
2010-08-12,1.4516671199484876,1.6503062165834113
2010-08-13,1.4551667429110733,1.6530167927232808
2010-08-16,1.4496667465179662,1.6746953019102975
2010-08-17,1.4606647719080565,1.6940034035024576
2010-08-18,1.4591652413194032,1.7055199452200223
2010-08-19,1.4436690925910016,1.6885832895090063
2010-08-20,1.4446687171930839,1.6679208732403061
2010-08-23,1.444168811206513,1.6201594444337797
2010-08-24,1.4186747301177522,1.5852701698792173
2010-08-25,1.4086770788139822,1.5710427924502115
2010-08-26,1.3791831877194758,1.5534290442938186
2010-08-27,1.4291725684646823,1.6072874199676017
2010-08-30,1.4181748241311813,1.5625747890591686
2010-08-31,1.464664019800624,1.5879798375185856
2010-09-01,1.4752663175131886,1.6662270389476834
2010-09-02,1.4732668809379643,1.6455644928931972
2010-09-03,1.4767660354729013,1.6394671566685826
2010-09-06,1.4727649138697394,1.6259176503996695
2010-09-08,1.4742648192005117,1.5984802863178338
2010-09-09,1.461762672630812,1.602206566018662
2010-09-10,1.4677644487210841,1.5873024855016369
2010-09-13,1.501771359153127,1.6326923386412329
2010-09-14,1.5102725714907241,1.6191433515154636
2010-09-15,1.5157736921101879,1.628627966967967
2010-09-16,1.517773503427531,1.6181267394540033
2010-09-17,1.5007700482115096,1.5964482302669867
2010-09-20,1.5177735034275313,1.629305059413344
2010-09-21,1.4917688362018118,1.6343864325054283
2010-09-22,1.4832672491220955,1.6699533186485116
2010-09-23,1.5052718252854802,1.6645337237982039
2010-09-24,1.5002698611683498,1.7217793786998759
2010-09-27,1.5002698611683498,1.7532815038123355
2010-09-28,1.5067714495596634,1.7668307505096768
2010-09-29,1.5227737812051272,1.767847232785351
2010-09-30,1.5427789207932876,1.7715727337714635
2010-10-01,1.56789151440504,1.7885097788398374
2010-10-04,1.5758960997496065,1.7898646126595215
2010-10-05,1.60591444243947,1.8125597339079984
2010-10-06,1.6009101361840965,1.81797919897252
2010-10-07,1.5708932924627086,1.811542862274966
2010-10-08,1.6259252968449427,1.8054463047650673
2010-10-11,1.6259252968449427,1.81560827223452
2010-10-13,1.6434345602359075,1.8139143081561107
2010-10-14,1.6309281041318409,1.8206892559692462
2010-10-15,1.6374330652022242,1.8231454519686254
2010-10-18,1.6459376502188914,1.8624445879586913
2010-10-19,1.627926794501821,1.8180199517093134
2010-10-20,1.6334306320016465,1.8720134343862855
2010-10-21,1.6109170623553084,1.8419411592777974
2010-10-22,1.6209230516712234,1.8436493997926628
2010-10-25,1.6284274499726297,1.8590278473573885
2010-10-26,1.625925296844943,1.8863659253129612
2010-10-27,1.5984092946538258,1.867570866932719
2010-10-28,1.5884048043063863,1.8316889906870997
2010-10-29,1.5884048043063863,1.8316889906870997
2010-11-01,1.619032852423649,1.8726971459067467
2010-11-03,1.631544742288439,1.8521930682969232
2010-11-04,1.6490613131507217,1.899694017031019
2010-11-05,1.6565696462443764,1.9034532623214822
2010-11-08,1.6585698323038383,1.9171220417276968
2010-11-09,1.6265398739198873,1.9102876520245895
2010-11-10,1.6590706751457063,1.906870522065929
2010-11-11,1.6260403426754353,1.9150722050241729
2010-11-12,1.6260403426754353,1.8795319249672122
2010-11-16,1.6030188100869707,1.8415993035175673
2010-11-17,1.5950105710067453,1.838865236150438
2010-11-18,1.6060206818301688,1.8877332185680984
2010-11-19,1.625038656991699,1.8949093342456504
2010-11-22,1.6135273285842884,1.8897834446289805
2010-11-23,1.5654822973228324,1.8419411592777981
2010-11-24,1.5865029880531272,1.8887583964914327
2010-11-25,1.5840000854412026,1.8767974682427258
2010-11-26,1.5539709689154217,1.8484339527922469
2010-11-29,1.5364555222794958,1.852534664485583
2010-11-30,1.5514705958127994,1.830321957003536
2010-12-01,1.5570767379110764,1.8897834446289807
2010-12-02,1.562083292619163,1.91028765202459
2010-12-03,1.5395533280051243,1.9342091191646458
2010-12-06,1.5220301054702319,1.9427521387399764
2010-12-07,1.527036472807259,1.9383095712864098
2010-12-08,1.541555949888359,1.8952509304343088
2010-12-09,1.5065094111330446,1.9160972531617209
2010-12-10,1.5095130629013076,1.940018460730205
2010-12-13,1.5160224271915876,1.9885444576018485
2010-12-14,1.5245330080821569,1.9711159137620269
2010-12-15,1.521027763987788,1.9410437684393247
2010-12-16,1.4969958329613235,1.9393351385671014
2010-12-17,1.502003137153648,1.944461028183771
2010-12-20,1.491990215108534,1.9307917296344128
2010-12-21,1.5155214906641898,1.9543706920853086
2010-12-22,1.5520711200582873,1.94890320627998
2010-12-23,1.5420557621894007,1.942752138739976
2010-12-27,1.5195262660030107,1.8873916223794391
2010-12-28,1.5070095981762048,1.8706464007027208
2010-12-29,1.552071120058287,1.8836323770889758
2010-12-30,1.552071120058287,1.8908086225523137
2011-01-03,1.575009459896363,1.9468531100048838
2011-01-04,1.5855976110939405,1.9871772941324979
2011-01-05,1.6082844989702552,2.023059689521261
2011-01-06,1.5881181265854516,1.997087736748751
2011-01-07,1.5452641168400956,1.982051144944256
2011-01-10,1.5528264127988674,1.9782922890111507
2011-01-11,1.575009459896363,1.999138481952777
2011-01-12,1.6052592058446278,2.054499517456458
2011-01-13,1.5871087586882788,2.0401458584577083
2011-01-14,1.59719213225174,2.0490312529364134
2011-01-17,1.5931580333421176,2.0672417561366716
2011-01-18,1.565430489224899,2.0930095558678596
2011-01-19,1.5427437887196436,2.0476583788924807
2011-01-20,1.527617604148095,2.013301355846159
2011-01-21,1.5124926374884329,2.027044632293517
2011-01-24,1.5326596656719444,2.0407873895977318
2011-01-26,1.5119881409109057,2.039069674720491
2011-01-27,1.5175354484965202,2.0187990817396178
2011-01-28,1.4968642047920706,1.9607360359579409
2011-01-31,1.4620761444132457,1.9610798385049613
2011-02-01,1.4727695044606957,2.01845553876417
2011-02-02,1.453098072729388,1.9720736030766608
2011-02-03,1.4450285633127276,1.968638303107965
2011-02-04,1.4082093069641042,1.935655711535008
2011-02-07,1.4172874347937001,1.9500858143616906
2011-02-08,1.4551163400960856,1.9387478578856134
2011-02-09,1.414765888761362,1.8758748210903045
2011-02-10,1.4193060769025165,1.9002685787054858
2011-02-11,1.4652034610807356,1.939435073622296
2011-02-14,1.4727695044606959,1.9772272668515276
2011-02-15,1.5005095087533669,1.9706999503180125
2011-02-16,1.5378335427361065,1.9895958522539494
2011-02-17,1.5791910198297603,1.9923444556291066
2011-02-18,1.5686004328084102,1.9720736030766612
2011-02-21,1.538337570885985,1.9274101609811085
2011-02-22,1.5131201431664791,1.8889306222294089
2011-02-23,1.5131201431664791,1.9239746014408408
2011-02-24,1.5131201431664791,1.9239746014408408
2011-02-25,1.5080754584477976,1.913667663248466
2011-02-28,1.523711104929948,1.9342814098474295
2011-03-01,1.498583521633441,1.8978635183057766
2011-03-02,1.506151719780585,1.9301586345704793
2011-03-03,1.5313801087070678,1.944588348039804
2011-03-04,1.5333996876711813,1.911949429228081
2011-03-09,1.5333996876711813,1.911949429228081
2011-03-10,1.4637578933571997,1.7899832368678945
2011-03-11,1.4989487078282788,1.8147202778869518
2011-03-14,1.491808558866413,1.8209040514450188
2011-03-15,1.5122099882452769,1.788265132633296
2011-03-16,1.494358210557666,1.743601950109315
2011-03-17,1.4816071415355079,1.7930757725758577
2011-03-18,1.4984380280057905,1.8167814059538547
2011-03-21,1.502518501252623,1.8277758194544835
2011-03-22,1.503538455614654,1.8105973728242155
2011-03-23,1.5249588088147221,1.8377389550998382
2011-03-24,1.5428103991312734,1.7923880376960313
2011-03-25,1.5479097025137802,1.8140328025786971
2011-03-28,1.5550519125573,1.8040695371475566
2011-03-29,1.5657609180882124,1.8411750337832495
2011-03-30,1.5657609180882124,1.8174684919047508
2011-03-31,1.5963624532005654,1.8329292236577777
2011-04-01,1.637280732530905,1.8329292236577777
2011-04-04,1.639833475844639,1.8604144786946344
2011-04-05,1.639833475844639,1.8690035722239824
2011-04-06,1.6357510352016826,1.8398007320956709
2011-04-07,1.6576886262113195,1.824683543318092
2011-04-08,1.6245256350309691,1.8209040514450183
2011-04-11,1.6326892047194659,1.8233096309878711
2011-04-12,1.6143221566184107,1.7865481964707701
2011-04-13,1.6071784476064155,1.7607800073822244
2011-04-14,1.5699326410409897,1.782971300209587
2011-04-15,1.5862601551601017,1.7784520293565154
2011-04-18,1.5862601551601017,1.760719397420179
